date,quote,rate_per_usd,source,retrieved_at
2019-01-11,KRW,1117.80,ecb,2026-09-15
2019-01-14,JPY,108.08,ecb,2026-09-15
2019-01-14,KRW,1123.07,ecb,2026-09-15
2019-01-15,JPY,108.56,ecb,2026-09-15
2019-01-15,KRW,1123.30,ecb,2026-09-15
2019-01-16,JPY,108.80,ecb,2026-09-15
2019-01-16,KRW,1122.45,ecb,2026-09-15
2019-01-17,JPY,108.77,ecb,2026-09-15
2019-01-17,KRW,1123.80,ecb,2026-09-15
2019-01-18,JPY,109.44,ecb,2026-09-15
2019-01-18,KRW,1121.50,ecb,2026-09-15
2019-01-21,JPY,109.66,ecb,2026-09-15
2019-01-21,KRW,1131.30,ecb,2026-09-15
2019-01-22,JPY,109.43,ecb,2026-09-15
2019-01-22,KRW,1131.56,ecb,2026-09-15
2019-01-23,JPY,109.70,ecb,2026-09-15
2019-01-23,KRW,1127.83,ecb,2026-09-15
2019-01-24,JPY,109.72,ecb,2026-09-15
2019-01-24,KRW,1129.69,ecb,2026-09-15
2019-01-25,JPY,109.92,ecb,2026-09-15
2019-01-25,KRW,1120.10,ecb,2026-09-15
2019-01-28,JPY,109.42,ecb,2026-09-15
2019-01-28,KRW,1118.60,ecb,2026-09-15
2019-01-29,JPY,109.46,ecb,2026-09-15
2019-01-29,KRW,1118.30,ecb,2026-09-15
2019-01-30,JPY,109.44,ecb,2026-09-15
2019-01-30,KRW,1118.19,ecb,2026-09-15
2019-01-31,JPY,108.64,ecb,2026-09-15
2019-01-31,KRW,1112.10,ecb,2026-09-15
2019-02-01,JPY,108.89,ecb,2026-09-15
2019-02-01,KRW,1117.02,ecb,2026-09-15
2019-02-04,JPY,109.89,ecb,2026-09-15
2019-02-04,KRW,1120.60,ecb,2026-09-15
2019-02-05,JPY,109.94,ecb,2026-09-15
2019-02-05,KRW,1117.70,ecb,2026-09-15
2019-02-06,JPY,109.75,ecb,2026-09-15
2019-02-06,KRW,1120.84,ecb,2026-09-15
2019-02-07,JPY,109.66,ecb,2026-09-15
2019-02-07,KRW,1125.00,ecb,2026-09-15
2019-02-08,JPY,109.79,ecb,2026-09-15
2019-02-08,KRW,1122.83,ecb,2026-09-15
2019-02-11,JPY,110.20,ecb,2026-09-15
2019-02-11,KRW,1125.30,ecb,2026-09-15
2019-02-12,JPY,110.39,ecb,2026-09-15
2019-02-12,KRW,1123.61,ecb,2026-09-15
2019-02-13,JPY,110.74,ecb,2026-09-15
2019-02-13,KRW,1123.40,ecb,2026-09-15
2019-02-14,JPY,111.04,ecb,2026-09-15
2019-02-14,KRW,1127.43,ecb,2026-09-15
2019-02-15,JPY,110.52,ecb,2026-09-15
2019-02-15,KRW,1127.28,ecb,2026-09-15
2019-02-18,JPY,110.55,ecb,2026-09-15
2019-02-18,KRW,1125.80,ecb,2026-09-15
2019-02-19,JPY,110.76,ecb,2026-09-15
2019-02-19,KRW,1127.59,ecb,2026-09-15
2019-02-20,JPY,110.75,ecb,2026-09-15
2019-02-20,KRW,1122.79,ecb,2026-09-15
2019-02-21,JPY,110.71,ecb,2026-09-15
2019-02-21,KRW,1125.25,ecb,2026-09-15
2019-02-22,JPY,110.87,ecb,2026-09-15
2019-02-22,KRW,1124.24,ecb,2026-09-15
2019-02-25,JPY,110.74,ecb,2026-09-15
2019-02-25,KRW,1117.74,ecb,2026-09-15
2019-02-26,JPY,110.84,ecb,2026-09-15
2019-02-26,KRW,1117.86,ecb,2026-09-15
2019-02-27,JPY,110.57,ecb,2026-09-15
2019-02-27,KRW,1118.45,ecb,2026-09-15
2019-02-28,JPY,110.76,ecb,2026-09-15
2019-02-28,KRW,1122.17,ecb,2026-09-15
2019-03-01,JPY,111.88,ecb,2026-09-15
2019-03-01,KRW,1126.35,ecb,2026-09-15
2019-03-04,JPY,111.94,ecb,2026-09-15
2019-03-04,KRW,1126.12,ecb,2026-09-15
2019-03-05,JPY,111.93,ecb,2026-09-15
2019-03-05,KRW,1126.85,ecb,2026-09-15
2019-03-06,JPY,111.81,ecb,2026-09-15
2019-03-06,KRW,1127.86,ecb,2026-09-15
2019-03-07,JPY,111.76,ecb,2026-09-15
2019-03-07,KRW,1129.58,ecb,2026-09-15
2019-03-08,JPY,111.14,ecb,2026-09-15
2019-03-08,KRW,1136.70,ecb,2026-09-15
2019-03-11,JPY,111.09,ecb,2026-09-15
2019-03-11,KRW,1134.19,ecb,2026-09-15
2019-03-12,JPY,111.10,ecb,2026-09-15
2019-03-12,KRW,1129.83,ecb,2026-09-15
2019-03-13,JPY,111.38,ecb,2026-09-15
2019-03-13,KRW,1131.66,ecb,2026-09-15
2019-03-14,JPY,111.63,ecb,2026-09-15
2019-03-14,KRW,1136.45,ecb,2026-09-15
2019-03-15,JPY,111.57,ecb,2026-09-15
2019-03-15,KRW,1136.05,ecb,2026-09-15
2019-03-18,JPY,111.50,ecb,2026-09-15
2019-03-18,KRW,1131.96,ecb,2026-09-15
2019-03-19,JPY,111.45,ecb,2026-09-15
2019-03-19,KRW,1129.73,ecb,2026-09-15
2019-03-20,JPY,111.53,ecb,2026-09-15
2019-03-20,KRW,1129.08,ecb,2026-09-15
2019-03-21,JPY,110.58,ecb,2026-09-15
2019-03-21,KRW,1128.80,ecb,2026-09-15
2019-03-22,JPY,110.25,ecb,2026-09-15
2019-03-22,KRW,1135.03,ecb,2026-09-15
2019-03-25,JPY,110.07,ecb,2026-09-15
2019-03-25,KRW,1132.95,ecb,2026-09-15
2019-03-26,JPY,110.46,ecb,2026-09-15
2019-03-26,KRW,1134.45,ecb,2026-09-15
2019-03-27,JPY,110.49,ecb,2026-09-15
2019-03-27,KRW,1137.55,ecb,2026-09-15
2019-03-28,JPY,110.68,ecb,2026-09-15
2019-03-28,KRW,1139.16,ecb,2026-09-15
2019-03-29,JPY,110.77,ecb,2026-09-15
2019-03-29,KRW,1136.15,ecb,2026-09-15
2019-04-01,JPY,110.96,ecb,2026-09-15
2019-04-01,KRW,1134.96,ecb,2026-09-15
2019-04-02,JPY,111.37,ecb,2026-09-15
2019-04-02,KRW,1136.38,ecb,2026-09-15
2019-04-03,JPY,111.45,ecb,2026-09-15
2019-04-03,KRW,1134.35,ecb,2026-09-15
2019-04-04,JPY,111.43,ecb,2026-09-15
2019-04-04,KRW,1137.42,ecb,2026-09-15
2019-04-05,JPY,111.67,ecb,2026-09-15
2019-04-05,KRW,1137.40,ecb,2026-09-15
2019-04-08,JPY,111.47,ecb,2026-09-15
2019-04-08,KRW,1145.39,ecb,2026-09-15
2019-04-09,JPY,111.30,ecb,2026-09-15
2019-04-09,KRW,1139.45,ecb,2026-09-15
2019-04-10,JPY,111.16,ecb,2026-09-15
2019-04-10,KRW,1137.59,ecb,2026-09-15
2019-04-11,JPY,111.24,ecb,2026-09-15
2019-04-11,KRW,1140.95,ecb,2026-09-15
2019-04-12,JPY,111.97,ecb,2026-09-15
2019-04-12,KRW,1133.29,ecb,2026-09-15
2019-04-15,JPY,111.96,ecb,2026-09-15
2019-04-15,KRW,1132.65,ecb,2026-09-15
2019-04-16,JPY,111.98,ecb,2026-09-15
2019-04-16,KRW,1135.05,ecb,2026-09-15
2019-04-17,JPY,111.95,ecb,2026-09-15
2019-04-17,KRW,1133.22,ecb,2026-09-15
2019-04-18,JPY,111.88,ecb,2026-09-15
2019-04-18,KRW,1136.84,ecb,2026-09-15
2019-04-23,JPY,111.89,ecb,2026-09-15
2019-04-23,KRW,1142.07,ecb,2026-09-15
2019-04-24,JPY,111.82,ecb,2026-09-15
2019-04-24,KRW,1151.07,ecb,2026-09-15
2019-04-25,JPY,111.89,ecb,2026-09-15
2019-04-25,KRW,1163.15,ecb,2026-09-15
2019-04-26,JPY,111.78,ecb,2026-09-15
2019-04-26,KRW,1160.93,ecb,2026-09-15
2019-04-29,JPY,111.78,ecb,2026-09-15
2019-04-29,KRW,1160.54,ecb,2026-09-15
2019-04-30,JPY,111.37,ecb,2026-09-15
2019-04-30,KRW,1165.99,ecb,2026-09-15
2019-05-02,JPY,111.50,ecb,2026-09-15
2019-05-02,KRW,1163.17,ecb,2026-09-15
2019-05-03,JPY,111.52,ecb,2026-09-15
2019-05-03,KRW,1169.95,ecb,2026-09-15
2019-05-06,JPY,110.84,ecb,2026-09-15
2019-05-06,KRW,1170.80,ecb,2026-09-15
2019-05-07,JPY,110.62,ecb,2026-09-15
2019-05-07,KRW,1171.06,ecb,2026-09-15
2019-05-08,JPY,110.08,ecb,2026-09-15
2019-05-08,KRW,1172.55,ecb,2026-09-15
2019-05-09,JPY,109.81,ecb,2026-09-15
2019-05-09,KRW,1183.04,ecb,2026-09-15
2019-05-10,JPY,109.75,ecb,2026-09-15
2019-05-10,KRW,1180.16,ecb,2026-09-15
2019-05-13,JPY,109.44,ecb,2026-09-15
2019-05-13,KRW,1187.95,ecb,2026-09-15
2019-05-14,JPY,109.57,ecb,2026-09-15
2019-05-14,KRW,1187.60,ecb,2026-09-15
2019-05-15,JPY,109.31,ecb,2026-09-15
2019-05-15,KRW,1190.48,ecb,2026-09-15
2019-05-16,JPY,109.62,ecb,2026-09-15
2019-05-16,KRW,1189.12,ecb,2026-09-15
2019-05-17,JPY,109.51,ecb,2026-09-15
2019-05-17,KRW,1194.40,ecb,2026-09-15
2019-05-20,JPY,109.85,ecb,2026-09-15
2019-05-20,KRW,1193.80,ecb,2026-09-15
2019-05-21,JPY,110.45,ecb,2026-09-15
2019-05-21,KRW,1193.33,ecb,2026-09-15
2019-05-22,JPY,110.35,ecb,2026-09-15
2019-05-22,KRW,1189.96,ecb,2026-09-15
2019-05-23,JPY,110.03,ecb,2026-09-15
2019-05-23,KRW,1191.68,ecb,2026-09-15
2019-05-24,JPY,109.60,ecb,2026-09-15
2019-05-24,KRW,1187.35,ecb,2026-09-15
2019-05-27,JPY,109.45,ecb,2026-09-15
2019-05-27,KRW,1184.90,ecb,2026-09-15
2019-05-28,JPY,109.41,ecb,2026-09-15
2019-05-28,KRW,1188.25,ecb,2026-09-15
2019-05-29,JPY,109.28,ecb,2026-09-15
2019-05-29,KRW,1195.14,ecb,2026-09-15
2019-05-30,JPY,109.66,ecb,2026-09-15
2019-05-30,KRW,1190.92,ecb,2026-09-15
2019-05-31,JPY,108.75,ecb,2026-09-15
2019-05-31,KRW,1191.20,ecb,2026-09-15
2019-06-03,JPY,108.33,ecb,2026-09-15
2019-06-03,KRW,1183.24,ecb,2026-09-15
2019-06-04,JPY,108.16,ecb,2026-09-15
2019-06-04,KRW,1183.65,ecb,2026-09-15
2019-06-05,JPY,108.34,ecb,2026-09-15
2019-06-05,KRW,1176.45,ecb,2026-09-15
2019-06-06,JPY,108.13,ecb,2026-09-15
2019-06-06,KRW,1179.57,ecb,2026-09-15
2019-06-07,JPY,108.46,ecb,2026-09-15
2019-06-07,KRW,1185.33,ecb,2026-09-15
2019-06-10,JPY,108.65,ecb,2026-09-15
2019-06-10,KRW,1185.49,ecb,2026-09-15
2019-06-11,JPY,108.74,ecb,2026-09-15
2019-06-11,KRW,1181.52,ecb,2026-09-15
2019-06-12,JPY,108.38,ecb,2026-09-15
2019-06-12,KRW,1181.50,ecb,2026-09-15
2019-06-13,JPY,108.46,ecb,2026-09-15
2019-06-13,KRW,1183.22,ecb,2026-09-15
2019-06-14,JPY,108.21,ecb,2026-09-15
2019-06-14,KRW,1183.84,ecb,2026-09-15
2019-06-17,JPY,108.65,ecb,2026-09-15
2019-06-17,KRW,1186.80,ecb,2026-09-15
2019-06-18,JPY,108.23,ecb,2026-09-15
2019-06-18,KRW,1184.91,ecb,2026-09-15
2019-06-19,JPY,108.41,ecb,2026-09-15
2019-06-19,KRW,1176.60,ecb,2026-09-15
2019-06-20,JPY,107.64,ecb,2026-09-15
2019-06-20,KRW,1160.56,ecb,2026-09-15
2019-06-21,JPY,107.49,ecb,2026-09-15
2019-06-21,KRW,1161.55,ecb,2026-09-15
2019-06-24,JPY,107.29,ecb,2026-09-15
2019-06-24,KRW,1156.55,ecb,2026-09-15
2019-06-25,JPY,107.10,ecb,2026-09-15
2019-06-25,KRW,1154.08,ecb,2026-09-15
2019-06-26,JPY,107.73,ecb,2026-09-15
2019-06-26,KRW,1155.48,ecb,2026-09-15
2019-06-27,JPY,107.86,ecb,2026-09-15
2019-06-27,KRW,1154.90,ecb,2026-09-15
2019-06-28,JPY,107.73,ecb,2026-09-15
2019-06-28,KRW,1155.84,ecb,2026-09-15
2019-07-01,JPY,108.32,ecb,2026-09-15
2019-07-01,KRW,1161.57,ecb,2026-09-15
2019-07-02,JPY,108.27,ecb,2026-09-15
2019-07-02,KRW,1166.53,ecb,2026-09-15
2019-07-03,JPY,107.69,ecb,2026-09-15
2019-07-03,KRW,1169.79,ecb,2026-09-15
2019-07-04,JPY,107.77,ecb,2026-09-15
2019-07-04,KRW,1168.95,ecb,2026-09-15
2019-07-05,JPY,108.14,ecb,2026-09-15
2019-07-05,KRW,1170.90,ecb,2026-09-15
2019-07-08,JPY,108.60,ecb,2026-09-15
2019-07-08,KRW,1178.84,ecb,2026-09-15
2019-07-09,JPY,108.82,ecb,2026-09-15
2019-07-09,KRW,1182.55,ecb,2026-09-15
2019-07-10,JPY,108.91,ecb,2026-09-15
2019-07-10,KRW,1181.11,ecb,2026-09-15
2019-07-11,JPY,108.05,ecb,2026-09-15
2019-07-11,KRW,1173.27,ecb,2026-09-15
2019-07-12,JPY,108.26,ecb,2026-09-15
2019-07-12,KRW,1178.97,ecb,2026-09-15
2019-07-15,JPY,107.92,ecb,2026-09-15
2019-07-15,KRW,1179.34,ecb,2026-09-15
2019-07-16,JPY,107.93,ecb,2026-09-15
2019-07-16,KRW,1178.78,ecb,2026-09-15
2019-07-17,JPY,108.27,ecb,2026-09-15
2019-07-17,KRW,1181.17,ecb,2026-09-15
2019-07-18,JPY,107.78,ecb,2026-09-15
2019-07-18,KRW,1178.05,ecb,2026-09-15
2019-07-19,JPY,107.72,ecb,2026-09-15
2019-07-19,KRW,1175.06,ecb,2026-09-15
2019-07-22,JPY,107.92,ecb,2026-09-15
2019-07-22,KRW,1177.30,ecb,2026-09-15
2019-07-23,JPY,108.14,ecb,2026-09-15
2019-07-23,KRW,1178.75,ecb,2026-09-15
2019-07-24,JPY,108.09,ecb,2026-09-15
2019-07-24,KRW,1177.26,ecb,2026-09-15
2019-07-25,JPY,108.10,ecb,2026-09-15
2019-07-25,KRW,1180.53,ecb,2026-09-15
2019-07-26,JPY,108.69,ecb,2026-09-15
2019-07-26,KRW,1183.15,ecb,2026-09-15
2019-07-29,JPY,108.65,ecb,2026-09-15
2019-07-29,KRW,1184.30,ecb,2026-09-15
2019-07-30,JPY,108.48,ecb,2026-09-15
2019-07-30,KRW,1180.97,ecb,2026-09-15
2019-07-31,JPY,108.55,ecb,2026-09-15
2019-07-31,KRW,1182.18,ecb,2026-09-15
2019-08-01,JPY,108.89,ecb,2026-09-15
2019-08-01,KRW,1190.25,ecb,2026-09-15
2019-08-02,JPY,106.76,ecb,2026-09-15
2019-08-02,KRW,1200.65,ecb,2026-09-15
2019-08-05,JPY,106.07,ecb,2026-09-15
2019-08-05,KRW,1216.10,ecb,2026-09-15
2019-08-06,JPY,106.46,ecb,2026-09-15
2019-08-06,KRW,1213.30,ecb,2026-09-15
2019-08-07,JPY,105.77,ecb,2026-09-15
2019-08-07,KRW,1215.62,ecb,2026-09-15
2019-08-08,JPY,105.99,ecb,2026-09-15
2019-08-08,KRW,1208.93,ecb,2026-09-15
2019-08-09,JPY,105.83,ecb,2026-09-15
2019-08-09,KRW,1211.15,ecb,2026-09-15
2019-08-12,JPY,105.14,ecb,2026-09-15
2019-08-12,KRW,1219.00,ecb,2026-09-15
2019-08-13,JPY,105.16,ecb,2026-09-15
2019-08-13,KRW,1223.67,ecb,2026-09-15
2019-08-14,JPY,105.90,ecb,2026-09-15
2019-08-14,KRW,1214.25,ecb,2026-09-15
2019-08-15,JPY,106.16,ecb,2026-09-15
2019-08-15,KRW,1213.55,ecb,2026-09-15
2019-08-16,JPY,106.33,ecb,2026-09-15
2019-08-16,KRW,1208.56,ecb,2026-09-15
2019-08-19,JPY,106.58,ecb,2026-09-15
2019-08-19,KRW,1209.71,ecb,2026-09-15
2019-08-20,JPY,106.35,ecb,2026-09-15
2019-08-20,KRW,1207.82,ecb,2026-09-15
2019-08-21,JPY,106.48,ecb,2026-09-15
2019-08-21,KRW,1202.98,ecb,2026-09-15
2019-08-22,JPY,106.59,ecb,2026-09-15
2019-08-22,KRW,1209.95,ecb,2026-09-15
2019-08-23,JPY,106.45,ecb,2026-09-15
2019-08-23,KRW,1212.10,ecb,2026-09-15
2019-08-26,JPY,105.86,ecb,2026-09-15
2019-08-26,KRW,1213.40,ecb,2026-09-15
2019-08-27,JPY,105.75,ecb,2026-09-15
2019-08-27,KRW,1212.56,ecb,2026-09-15
2019-08-28,JPY,105.73,ecb,2026-09-15
2019-08-28,KRW,1213.99,ecb,2026-09-15
2019-08-29,JPY,106.29,ecb,2026-09-15
2019-08-29,KRW,1210.27,ecb,2026-09-15
2019-08-30,JPY,106.27,ecb,2026-09-15
2019-08-30,KRW,1208.06,ecb,2026-09-15
2019-09-02,JPY,106.36,ecb,2026-09-15
2019-09-02,KRW,1212.15,ecb,2026-09-15
2019-09-03,JPY,106.11,ecb,2026-09-15
2019-09-03,KRW,1214.96,ecb,2026-09-15
2019-09-04,JPY,106.22,ecb,2026-09-15
2019-09-04,KRW,1205.26,ecb,2026-09-15
2019-09-05,JPY,106.68,ecb,2026-09-15
2019-09-05,KRW,1197.23,ecb,2026-09-15
2019-09-06,JPY,107.02,ecb,2026-09-15
2019-09-06,KRW,1192.27,ecb,2026-09-15
2019-09-09,JPY,106.96,ecb,2026-09-15
2019-09-09,KRW,1192.78,ecb,2026-09-15
2019-09-10,JPY,107.36,ecb,2026-09-15
2019-09-10,KRW,1191.91,ecb,2026-09-15
2019-09-11,JPY,107.71,ecb,2026-09-15
2019-09-11,KRW,1192.71,ecb,2026-09-15
2019-09-12,JPY,107.76,ecb,2026-09-15
2019-09-12,KRW,1182.94,ecb,2026-09-15
2019-09-13,JPY,107.99,ecb,2026-09-15
2019-09-13,KRW,1177.00,ecb,2026-09-15
2019-09-16,JPY,107.84,ecb,2026-09-15
2019-09-16,KRW,1184.05,ecb,2026-09-15
2019-09-17,JPY,108.14,ecb,2026-09-15
2019-09-17,KRW,1189.60,ecb,2026-09-15
2019-09-18,JPY,108.15,ecb,2026-09-15
2019-09-18,KRW,1190.83,ecb,2026-09-15
2019-09-19,JPY,107.94,ecb,2026-09-15
2019-09-19,KRW,1194.22,ecb,2026-09-15
2019-09-20,JPY,107.99,ecb,2026-09-15
2019-09-20,KRW,1188.79,ecb,2026-09-15
2019-09-23,JPY,107.48,ecb,2026-09-15
2019-09-23,KRW,1197.33,ecb,2026-09-15
2019-09-24,JPY,107.65,ecb,2026-09-15
2019-09-24,KRW,1193.91,ecb,2026-09-15
2019-09-25,JPY,107.45,ecb,2026-09-15
2019-09-25,KRW,1200.50,ecb,2026-09-15
2019-09-26,JPY,107.63,ecb,2026-09-15
2019-09-26,KRW,1201.23,ecb,2026-09-15
2019-09-27,JPY,108.10,ecb,2026-09-15
2019-09-27,KRW,1198.40,ecb,2026-09-15
2019-09-30,JPY,107.99,ecb,2026-09-15
2019-09-30,KRW,1198.30,ecb,2026-09-15
2019-10-01,JPY,108.28,ecb,2026-09-15
2019-10-01,KRW,1202.57,ecb,2026-09-15
2019-10-02,JPY,107.52,ecb,2026-09-15
2019-10-02,KRW,1206.59,ecb,2026-09-15
2019-10-03,JPY,106.99,ecb,2026-09-15
2019-10-03,KRW,1203.40,ecb,2026-09-15
2019-10-04,JPY,106.78,ecb,2026-09-15
2019-10-04,KRW,1195.30,ecb,2026-09-15
2019-10-07,JPY,106.83,ecb,2026-09-15
2019-10-07,KRW,1196.40,ecb,2026-09-15
2019-10-08,JPY,106.89,ecb,2026-09-15
2019-10-08,KRW,1198.26,ecb,2026-09-15
2019-10-09,JPY,107.38,ecb,2026-09-15
2019-10-09,KRW,1197.31,ecb,2026-09-15
2019-10-10,JPY,107.45,ecb,2026-09-15
2019-10-10,KRW,1192.99,ecb,2026-09-15
2019-10-11,JPY,108.44,ecb,2026-09-15
2019-10-11,KRW,1185.01,ecb,2026-09-15
2019-10-14,JPY,108.24,ecb,2026-09-15
2019-10-14,KRW,1184.90,ecb,2026-09-15
2019-10-15,JPY,108.32,ecb,2026-09-15
2019-10-15,KRW,1186.07,ecb,2026-09-15
2019-10-16,JPY,108.75,ecb,2026-09-15
2019-10-16,KRW,1188.67,ecb,2026-09-15
2019-10-17,JPY,108.71,ecb,2026-09-15
2019-10-17,KRW,1178.96,ecb,2026-09-15
2019-10-18,JPY,108.55,ecb,2026-09-15
2019-10-18,KRW,1179.41,ecb,2026-09-15
2019-10-21,JPY,108.56,ecb,2026-09-15
2019-10-21,KRW,1171.61,ecb,2026-09-15
2019-10-22,JPY,108.60,ecb,2026-09-15
2019-10-22,KRW,1173.25,ecb,2026-09-15
2019-10-23,JPY,108.45,ecb,2026-09-15
2019-10-23,KRW,1171.85,ecb,2026-09-15
2019-10-24,JPY,108.61,ecb,2026-09-15
2019-10-24,KRW,1173.01,ecb,2026-09-15
2019-10-25,JPY,108.57,ecb,2026-09-15
2019-10-25,KRW,1174.82,ecb,2026-09-15
2019-10-28,JPY,108.86,ecb,2026-09-15
2019-10-28,KRW,1169.93,ecb,2026-09-15
2019-10-29,JPY,108.95,ecb,2026-09-15
2019-10-29,KRW,1167.97,ecb,2026-09-15
2019-10-30,JPY,108.94,ecb,2026-09-15
2019-10-30,KRW,1168.03,ecb,2026-09-15
2019-10-31,JPY,108.24,ecb,2026-09-15
2019-10-31,KRW,1168.07,ecb,2026-09-15
2019-11-01,JPY,108.12,ecb,2026-09-15
2019-11-01,KRW,1167.15,ecb,2026-09-15
2019-11-04,JPY,108.38,ecb,2026-09-15
2019-11-04,KRW,1162.32,ecb,2026-09-15
2019-11-05,JPY,108.86,ecb,2026-09-15
2019-11-05,KRW,1156.13,ecb,2026-09-15
2019-11-06,JPY,109.00,ecb,2026-09-15
2019-11-06,KRW,1158.07,ecb,2026-09-15
2019-11-07,JPY,109.15,ecb,2026-09-15
2019-11-07,KRW,1154.89,ecb,2026-09-15
2019-11-08,JPY,109.41,ecb,2026-09-15
2019-11-08,KRW,1157.02,ecb,2026-09-15
2019-11-11,JPY,108.95,ecb,2026-09-15
2019-11-11,KRW,1166.56,ecb,2026-09-15
2019-11-12,JPY,109.16,ecb,2026-09-15
2019-11-12,KRW,1163.68,ecb,2026-09-15
2019-11-13,JPY,108.84,ecb,2026-09-15
2019-11-13,KRW,1170.41,ecb,2026-09-15
2019-11-14,JPY,108.66,ecb,2026-09-15
2019-11-14,KRW,1171.11,ecb,2026-09-15
2019-11-15,JPY,108.71,ecb,2026-09-15
2019-11-15,KRW,1164.89,ecb,2026-09-15
2019-11-18,JPY,108.99,ecb,2026-09-15
2019-11-18,KRW,1165.48,ecb,2026-09-15
2019-11-19,JPY,108.75,ecb,2026-09-15
2019-11-19,KRW,1166.39,ecb,2026-09-15
2019-11-20,JPY,108.47,ecb,2026-09-15
2019-11-20,KRW,1170.53,ecb,2026-09-15
2019-11-21,JPY,108.61,ecb,2026-09-15
2019-11-21,KRW,1174.93,ecb,2026-09-15
2019-11-22,JPY,108.55,ecb,2026-09-15
2019-11-22,KRW,1178.40,ecb,2026-09-15
2019-11-25,JPY,108.90,ecb,2026-09-15
2019-11-25,KRW,1175.47,ecb,2026-09-15
2019-11-26,JPY,108.97,ecb,2026-09-15
2019-11-26,KRW,1176.83,ecb,2026-09-15
2019-11-27,JPY,109.17,ecb,2026-09-15
2019-11-27,KRW,1177.11,ecb,2026-09-15
2019-11-28,JPY,109.50,ecb,2026-09-15
2019-11-28,KRW,1179.46,ecb,2026-09-15
2019-11-29,JPY,109.66,ecb,2026-09-15
2019-11-29,KRW,1179.94,ecb,2026-09-15
2019-12-02,JPY,109.54,ecb,2026-09-15
2019-12-02,KRW,1185.27,ecb,2026-09-15
2019-12-03,JPY,108.74,ecb,2026-09-15
2019-12-03,KRW,1191.54,ecb,2026-09-15
2019-12-04,JPY,108.70,ecb,2026-09-15
2019-12-04,KRW,1192.31,ecb,2026-09-15
2019-12-05,JPY,108.79,ecb,2026-09-15
2019-12-05,KRW,1190.45,ecb,2026-09-15
2019-12-06,JPY,108.56,ecb,2026-09-15
2019-12-06,KRW,1187.41,ecb,2026-09-15
2019-12-09,JPY,108.49,ecb,2026-09-15
2019-12-09,KRW,1191.23,ecb,2026-09-15
2019-12-10,JPY,108.58,ecb,2026-09-15
2019-12-10,KRW,1192.33,ecb,2026-09-15
2019-12-11,JPY,108.75,ecb,2026-09-15
2019-12-11,KRW,1193.23,ecb,2026-09-15
2019-12-12,JPY,108.60,ecb,2026-09-15
2019-12-12,KRW,1188.28,ecb,2026-09-15
2019-12-13,JPY,109.57,ecb,2026-09-15
2019-12-13,KRW,1171.44,ecb,2026-09-15
2019-12-16,JPY,109.43,ecb,2026-09-15
2019-12-16,KRW,1170.53,ecb,2026-09-15
2019-12-17,JPY,109.58,ecb,2026-09-15
2019-12-17,KRW,1164.11,ecb,2026-09-15
2019-12-18,JPY,109.59,ecb,2026-09-15
2019-12-18,KRW,1166.50,ecb,2026-09-15
2019-12-19,JPY,109.50,ecb,2026-09-15
2019-12-19,KRW,1166.32,ecb,2026-09-15
2019-12-20,JPY,109.32,ecb,2026-09-15
2019-12-20,KRW,1159.39,ecb,2026-09-15
2019-12-23,JPY,109.42,ecb,2026-09-15
2019-12-23,KRW,1163.45,ecb,2026-09-15
2019-12-24,JPY,109.38,ecb,2026-09-15
2019-12-24,KRW,1162.19,ecb,2026-09-15
2019-12-27,JPY,109.59,ecb,2026-09-15
2019-12-27,KRW,1160.60,ecb,2026-09-15
2019-12-30,JPY,109.21,ecb,2026-09-15
2019-12-30,KRW,1156.81,ecb,2026-09-15
2019-12-31,JPY,108.55,ecb,2026-09-15
2019-12-31,KRW,1153.89,ecb,2026-09-15
2020-01-02,JPY,108.77,ecb,2026-09-15
2020-01-02,KRW,1159.87,ecb,2026-09-15
2020-01-03,JPY,108.14,ecb,2026-09-15
2020-01-03,KRW,1166.52,ecb,2026-09-15
2020-01-06,JPY,108.11,ecb,2026-09-15
2020-01-06,KRW,1169.22,ecb,2026-09-15
2020-01-07,JPY,108.44,ecb,2026-09-15
2020-01-07,KRW,1165.84,ecb,2026-09-15
2020-01-08,JPY,108.74,ecb,2026-09-15
2020-01-08,KRW,1167.22,ecb,2026-09-15
2020-01-09,JPY,109.40,ecb,2026-09-15
2020-01-09,KRW,1159.57,ecb,2026-09-15
2020-01-10,JPY,109.64,ecb,2026-09-15
2020-01-10,KRW,1159.50,ecb,2026-09-15
2020-01-13,JPY,109.88,ecb,2026-09-15
2020-01-13,KRW,1157.73,ecb,2026-09-15
2020-01-14,JPY,110.05,ecb,2026-09-15
2020-01-14,KRW,1156.76,ecb,2026-09-15
2020-01-15,JPY,109.88,ecb,2026-09-15
2020-01-15,KRW,1157.08,ecb,2026-09-15
2020-01-16,JPY,109.95,ecb,2026-09-15
2020-01-16,KRW,1158.45,ecb,2026-09-15
2020-01-17,JPY,110.11,ecb,2026-09-15
2020-01-17,KRW,1159.86,ecb,2026-09-15
2020-01-20,JPY,110.18,ecb,2026-09-15
2020-01-20,KRW,1160.20,ecb,2026-09-15
2020-01-21,JPY,110.04,ecb,2026-09-15
2020-01-21,KRW,1167.90,ecb,2026-09-15
2020-01-22,JPY,109.97,ecb,2026-09-15
2020-01-22,KRW,1163.93,ecb,2026-09-15
2020-01-23,JPY,109.55,ecb,2026-09-15
2020-01-23,KRW,1167.75,ecb,2026-09-15
