yyyymm,period_type,imex,dimension,name,value_usd_k,retrieved_at
2023-10,FULL,E,item,가전제품,696316,2026-09-11
2023-11,D10,E,item,반도체,2795594,2026-09-11
2023-11,D20,E,item,반도체,5410257,2026-09-11
2023-11,FULL,E,item,반도체,9688869,2026-09-11
2023-11,D10,E,item,승용차,1997799,2026-09-11
2023-11,D20,E,item,승용차,3761958,2026-09-11
2023-11,FULL,E,item,승용차,6341506,2026-09-11
2023-11,D10,E,item,석유제품,1715690,2026-09-11
2023-11,D20,E,item,석유제품,2959778,2026-09-11
2023-11,FULL,E,item,석유제품,4529005,2026-09-11
2023-11,D10,E,item,철강제품,1198697,2026-09-11
2023-11,D20,E,item,철강제품,2234803,2026-09-11
2023-11,FULL,E,item,철강제품,3845882,2026-09-11
2023-11,D10,E,item,무선통신기기,728765,2026-09-11
2023-11,D20,E,item,무선통신기기,1366981,2026-09-11
2023-11,FULL,E,item,무선통신기기,1970203,2026-09-11
2023-11,D10,E,item,자동차부품,629858,2026-09-11
2023-11,D20,E,item,자동차부품,1140622,2026-09-11
2023-11,FULL,E,item,자동차부품,1841477,2026-09-11
2023-11,D10,E,item,정밀기기,406379,2026-09-11
2023-11,D20,E,item,정밀기기,684662,2026-09-11
2023-11,FULL,E,item,정밀기기,1061265,2026-09-11
2023-11,D10,E,item,컴퓨터주변기기,233160,2026-09-11
2023-11,D20,E,item,컴퓨터주변기기,425130,2026-09-11
2023-11,FULL,E,item,컴퓨터주변기기,713520,2026-09-11
2023-11,D10,E,item,가전제품,230047,2026-09-11
2023-11,D20,E,item,가전제품,428872,2026-09-11
2023-11,FULL,E,item,가전제품,716326,2026-09-11
2023-11,D10,E,item,선박,126280,2026-09-11
2023-11,D20,E,item,선박,635189,2026-09-11
2023-11,FULL,E,item,선박,1380822,2026-09-11
2023-12,D10,E,item,반도체,2527469,2026-09-11
2023-12,D20,E,item,반도체,6656218,2026-09-11
2023-12,FULL,E,item,반도체,11192340,2026-09-11
2023-12,D10,E,item,승용차,1583328,2026-09-11
2023-12,D20,E,item,승용차,3739452,2026-09-11
2023-12,FULL,E,item,승용차,6196407,2026-09-11
2023-12,D10,E,item,석유제품,1350959,2026-09-11
2023-12,D20,E,item,석유제품,3088796,2026-09-11
2023-12,FULL,E,item,석유제품,4514938,2026-09-11
2023-12,D10,E,item,선박,1105233,2026-09-11
2023-12,D20,E,item,선박,2466779,2026-09-11
2023-12,FULL,E,item,선박,3523654,2026-09-11
2023-12,D10,E,item,철강제품,986926,2026-09-11
2023-12,D20,E,item,철강제품,2498976,2026-09-11
2023-12,FULL,E,item,철강제품,3861379,2026-09-11
2023-12,D10,E,item,무선통신기기,557667,2026-09-11
2023-12,D20,E,item,무선통신기기,1009384,2026-09-11
2023-12,FULL,E,item,무선통신기기,1325633,2026-09-11
2023-12,D10,E,item,자동차부품,463633,2026-09-11
2023-12,D20,E,item,자동차부품,1142842,2026-09-11
2023-12,FULL,E,item,자동차부품,1712154,2026-09-11
2023-12,D10,E,item,정밀기기,308368,2026-09-11
2023-12,D20,E,item,정밀기기,706849,2026-09-11
2023-12,FULL,E,item,정밀기기,1001780,2026-09-11
2023-12,D10,E,item,컴퓨터주변기기,195464,2026-09-11
2023-12,D20,E,item,컴퓨터주변기기,451133,2026-09-11
2023-12,FULL,E,item,컴퓨터주변기기,791998,2026-09-11
2023-12,D10,E,item,가전제품,171480,2026-09-11
2023-12,D20,E,item,가전제품,469200,2026-09-11
2023-12,FULL,E,item,가전제품,636298,2026-09-11
2024-01,D10,E,item,반도체,2571669,2026-09-11
2024-01,D20,E,item,반도체,5297202,2026-09-11
2024-01,FULL,E,item,반도체,9529970,2026-09-11
2024-01,D10,E,item,석유제품,1604041,2026-09-11
2024-01,D20,E,item,석유제품,2904876,2026-09-11
2024-01,FULL,E,item,석유제품,4835458,2026-09-11
2024-01,D10,E,item,승용차,1297173,2026-09-11
2024-01,D20,E,item,승용차,3472991,2026-09-11
2024-01,FULL,E,item,승용차,5985821,2026-09-11
2024-01,D10,E,item,철강제품,1063288,2026-09-11
2024-01,D20,E,item,철강제품,2467132,2026-09-11
2024-01,FULL,E,item,철강제품,4038358,2026-09-11
2024-01,D10,E,item,선박,993895,2026-09-11
2024-01,D20,E,item,선박,1919785,2026-09-11
2024-01,FULL,E,item,선박,2457555,2026-09-11
2024-01,D10,E,item,자동차부품,508896,2026-09-11
2024-01,D20,E,item,자동차부품,1099700,2026-09-11
2024-01,FULL,E,item,자동차부품,1830200,2026-09-11
2024-01,D10,E,item,무선통신기기,437098,2026-09-11
2024-01,D20,E,item,무선통신기기,871535,2026-09-11
2024-01,FULL,E,item,무선통신기기,1262803,2026-09-11
2024-01,D10,E,item,정밀기기,292047,2026-09-11
2024-01,D20,E,item,정밀기기,598458,2026-09-11
2024-01,FULL,E,item,정밀기기,961706,2026-09-11
2024-01,D10,E,item,컴퓨터주변기기,217458,2026-09-11
2024-01,D20,E,item,컴퓨터주변기기,509244,2026-09-11
2024-01,FULL,E,item,컴퓨터주변기기,804623,2026-09-11
2024-01,D10,E,item,가전제품,161935,2026-09-11
2024-01,D20,E,item,가전제품,427317,2026-09-11
2024-01,FULL,E,item,가전제품,734908,2026-09-11
2024-02,D10,E,item,반도체,2782701,2026-09-11
2024-02,D20,E,item,반도체,5286142,2026-09-11
2024-02,FULL,E,item,반도체,10051003,2026-09-11
2024-02,D10,E,item,석유제품,1398748,2026-09-11
2024-02,D20,E,item,석유제품,2902843,2026-09-11
2024-02,FULL,E,item,석유제품,4472387,2026-09-11
2024-02,D10,E,item,승용차,1108032,2026-09-11
2024-02,D20,E,item,승용차,2570010,2026-09-11
2024-02,FULL,E,item,승용차,4926226,2026-09-11
2024-02,D10,E,item,철강제품,1041104,2026-09-11
2024-02,D20,E,item,철강제품,2233463,2026-09-11
2024-02,FULL,E,item,철강제품,3855480,2026-09-11
2024-02,D10,E,item,자동차부품,628455,2026-09-11
2024-02,D20,E,item,자동차부품,1122644,2026-09-11
2024-02,FULL,E,item,자동차부품,1880966,2026-09-11
2024-02,D10,E,item,무선통신기기,374575,2026-09-11
2024-02,D20,E,item,무선통신기기,772717,2026-09-11
2024-02,FULL,E,item,무선통신기기,1252575,2026-09-11
2024-02,D10,E,item,정밀기기,260804,2026-09-11
2024-02,D20,E,item,정밀기기,513025,2026-09-11
2024-02,FULL,E,item,정밀기기,865522,2026-09-11
2024-02,D10,E,item,가전제품,224325,2026-09-11
2024-02,D20,E,item,가전제품,456453,2026-09-11
2024-02,FULL,E,item,가전제품,716519,2026-09-11
2024-02,D10,E,item,컴퓨터주변기기,203335,2026-09-11
2024-02,D20,E,item,컴퓨터주변기기,404455,2026-09-11
2024-02,FULL,E,item,컴퓨터주변기기,749509,2026-09-11
2024-02,D10,E,item,선박,58628,2026-09-11
2024-02,D20,E,item,선박,848631,2026-09-11
2024-02,FULL,E,item,선박,1645263,2026-09-11
2024-03,D10,E,item,반도체,2750362,2026-09-11
2024-03,D20,E,item,반도체,6335694,2026-09-11
2024-03,FULL,E,item,반도체,11828220,2026-09-11
2024-03,D10,E,item,승용차,1135906,2026-09-11
2024-03,D20,E,item,승용차,3181426,2026-09-11
2024-03,FULL,E,item,승용차,5895260,2026-09-11
2024-03,D10,E,item,석유제품,1010248,2026-09-11
2024-03,D20,E,item,석유제품,2842956,2026-09-11
2024-03,FULL,E,item,석유제품,4684902,2026-09-11
2024-03,D10,E,item,철강제품,915141,2026-09-11
2024-03,D20,E,item,철강제품,2556703,2026-09-11
2024-03,FULL,E,item,철강제품,4088495,2026-09-11
2024-03,D10,E,item,선박,787437,2026-09-11
2024-03,D20,E,item,선박,1237534,2026-09-11
2024-03,FULL,E,item,선박,2010119,2026-09-11
2024-03,D10,E,item,자동차부품,472652,2026-09-11
2024-03,D20,E,item,자동차부품,1257285,2026-09-11
2024-03,FULL,E,item,자동차부품,1843098,2026-09-11
2024-03,D10,E,item,무선통신기기,387940,2026-09-11
2024-03,D20,E,item,무선통신기기,845137,2026-09-11
2024-03,FULL,E,item,무선통신기기,1302894,2026-09-11
2024-03,D10,E,item,정밀기기,233812,2026-09-11
2024-03,D20,E,item,정밀기기,586117,2026-09-11
2024-03,FULL,E,item,정밀기기,913231,2026-09-11
2024-03,D10,E,item,컴퓨터주변기기,204456,2026-09-11
2024-03,D20,E,item,컴퓨터주변기기,535580,2026-09-11
2024-03,FULL,E,item,컴퓨터주변기기,1023607,2026-09-11
2024-03,D10,E,item,가전제품,179889,2026-09-11
2024-03,D20,E,item,가전제품,461653,2026-09-11
2024-03,FULL,E,item,가전제품,737465,2026-09-11
2024-04,D10,E,item,반도체,2572297,2026-09-11
2024-04,D20,E,item,반도체,5845510,2026-09-11
2024-04,FULL,E,item,반도체,10098828,2026-09-11
2024-04,D10,E,item,승용차,1640356,2026-09-11
2024-04,D20,E,item,승용차,3925128,2026-09-11
2024-04,FULL,E,item,승용차,6571649,2026-09-11
2024-04,D10,E,item,석유제품,1359830,2026-09-11
2024-04,D20,E,item,석유제품,2825625,2026-09-11
2024-04,FULL,E,item,석유제품,4367812,2026-09-11
2024-04,D10,E,item,철강제품,1247392,2026-09-11
2024-04,D20,E,item,철강제품,2644750,2026-09-11
2024-04,FULL,E,item,철강제품,4043924,2026-09-11
2024-04,D10,E,item,자동차부품,640044,2026-09-11
2024-04,D20,E,item,자동차부품,1226422,2026-09-11
2024-04,FULL,E,item,자동차부품,1865845,2026-09-11
2024-04,D10,E,item,무선통신기기,448641,2026-09-11
2024-04,D20,E,item,무선통신기기,919798,2026-09-11
2024-04,FULL,E,item,무선통신기기,1319708,2026-09-11
2024-04,D10,E,item,정밀기기,307619,2026-09-11
2024-04,D20,E,item,정밀기기,609527,2026-09-11
2024-04,FULL,E,item,정밀기기,942337,2026-09-11
2024-04,D10,E,item,가전제품,276639,2026-09-11
2024-04,D20,E,item,가전제품,534008,2026-09-11
2024-04,FULL,E,item,가전제품,807984,2026-09-11
2024-04,D10,E,item,컴퓨터주변기기,259251,2026-09-11
2024-04,D20,E,item,컴퓨터주변기기,574259,2026-09-11
2024-04,FULL,E,item,컴퓨터주변기기,896911,2026-09-11
2024-04,D10,E,item,선박,81586,2026-09-11
2024-04,D20,E,item,선박,1114562,2026-09-11
2024-04,FULL,E,item,선박,1595345,2026-09-11
2024-05,D10,E,item,반도체,3000345,2026-09-11
2024-05,D20,E,item,반도체,6194388,2026-09-11
2024-05,FULL,E,item,반도체,11548564,2026-09-11
2024-05,D10,E,item,석유제품,1571089,2026-09-11
2024-05,D20,E,item,석유제품,2924832,2026-09-11
2024-05,FULL,E,item,석유제품,4555694,2026-09-11
2024-05,D10,E,item,승용차,1461719,2026-09-11
2024-05,D20,E,item,승용차,3288392,2026-09-11
2024-05,FULL,E,item,승용차,6292123,2026-09-11
2024-05,D10,E,item,철강제품,1297926,2026-09-11
2024-05,D20,E,item,철강제품,2404996,2026-09-11
2024-05,FULL,E,item,철강제품,4187795,2026-09-11
2024-05,D10,E,item,선박,686723,2026-09-11
2024-05,D20,E,item,선박,1281921,2026-09-11
2024-05,FULL,E,item,선박,2048236,2026-09-11
2024-05,D10,E,item,자동차부품,531534,2026-09-11
2024-05,D20,E,item,자동차부품,1008812,2026-09-11
2024-05,FULL,E,item,자동차부품,1749614,2026-09-11
2024-05,D10,E,item,무선통신기기,514744,2026-09-11
2024-05,D20,E,item,무선통신기기,937923,2026-09-11
2024-05,FULL,E,item,무선통신기기,1557773,2026-09-11
2024-05,D10,E,item,컴퓨터주변기기,362018,2026-09-11
2024-05,D20,E,item,컴퓨터주변기기,642059,2026-09-11
2024-05,FULL,E,item,컴퓨터주변기기,1183022,2026-09-11
2024-05,D10,E,item,정밀기기,325464,2026-09-11
2024-05,D20,E,item,정밀기기,535755,2026-09-11
2024-05,FULL,E,item,정밀기기,956457,2026-09-11
2024-05,D10,E,item,가전제품,226564,2026-09-11
2024-05,D20,E,item,가전제품,441752,2026-09-11
2024-05,FULL,E,item,가전제품,747199,2026-09-11
2024-06,D10,E,item,반도체,2974252,2026-09-11
2024-06,D20,E,item,반도체,7274456,2026-09-11
2024-06,FULL,E,item,반도체,13617989,2026-09-11
2024-06,D10,E,item,석유제품,1395778,2026-09-11
2024-06,D20,E,item,석유제품,2567126,2026-09-11
2024-06,FULL,E,item,석유제품,3721189,2026-09-11
2024-06,D10,E,item,승용차,1199200,2026-09-11
2024-06,D20,E,item,승용차,3349374,2026-09-11
2024-06,FULL,E,item,승용차,6018509,2026-09-11
2024-06,D10,E,item,철강제품,980464,2026-09-11
2024-06,D20,E,item,철강제품,2451977,2026-09-11
2024-06,FULL,E,item,철강제품,3802935,2026-09-11
2024-06,D10,E,item,선박,725916,2026-09-11
2024-06,D20,E,item,선박,1066905,2026-09-11
2024-06,FULL,E,item,선박,1412705,2026-09-11
2024-06,D10,E,item,무선통신기기,518259,2026-09-11
2024-06,D20,E,item,무선통신기기,1074610,2026-09-11
2024-06,FULL,E,item,무선통신기기,1570229,2026-09-11
2024-06,D10,E,item,자동차부품,432335,2026-09-11
2024-06,D20,E,item,자동차부품,1160835,2026-09-11
2024-06,FULL,E,item,자동차부품,1685582,2026-09-11
2024-06,D10,E,item,정밀기기,225111,2026-09-11
2024-06,D20,E,item,정밀기기,566999,2026-09-11
2024-06,FULL,E,item,정밀기기,865675,2026-09-11
2024-06,D10,E,item,가전제품,202936,2026-09-11
2024-06,D20,E,item,가전제품,480657,2026-09-11
2024-06,FULL,E,item,가전제품,717811,2026-09-11
2024-06,D10,E,item,컴퓨터주변기기,186584,2026-09-11
2024-06,D20,E,item,컴퓨터주변기기,588047,2026-09-11
2024-06,FULL,E,item,컴퓨터주변기기,1286149,2026-09-11
2024-07,D10,E,item,반도체,3392657,2026-09-11
2024-07,D20,E,item,반도체,6774622,2026-09-11
2024-07,FULL,E,item,반도체,11413079,2026-09-11
2024-07,D10,E,item,승용차,1589141,2026-09-11
2024-07,D20,E,item,승용차,3491826,2026-09-11
2024-07,FULL,E,item,승용차,5168203,2026-09-11
2024-07,D10,E,item,석유제품,1424865,2026-09-11
2024-07,D20,E,item,석유제품,3050268,2026-09-11
2024-07,FULL,E,item,석유제품,4521513,2026-09-11
2024-07,D10,E,item,철강제품,1245727,2026-09-11
2024-07,D20,E,item,철강제품,2642261,2026-09-11
2024-07,FULL,E,item,철강제품,4164877,2026-09-11
2024-07,D10,E,item,자동차부품,686209,2026-09-11
2024-07,D20,E,item,자동차부품,1271812,2026-09-11
2024-07,FULL,E,item,자동차부품,1995921,2026-09-11
2024-07,D10,E,item,무선통신기기,476568,2026-09-11
2024-07,D20,E,item,무선통신기기,973634,2026-09-11
2024-07,FULL,E,item,무선통신기기,1489947,2026-09-11
2024-07,D10,E,item,선박,378636,2026-09-11
2024-07,D20,E,item,선박,527921,2026-09-11
2024-07,FULL,E,item,선박,988217,2026-09-11
2024-07,D10,E,item,정밀기기,271316,2026-09-11
2024-07,D20,E,item,정밀기기,563224,2026-09-11
2024-07,FULL,E,item,정밀기기,872338,2026-09-11
2024-07,D10,E,item,가전제품,252465,2026-09-11
2024-07,D20,E,item,가전제품,506242,2026-09-11
2024-07,FULL,E,item,가전제품,802783,2026-09-11
2024-07,D10,E,item,컴퓨터주변기기,250712,2026-09-11
2024-07,D20,E,item,컴퓨터주변기기,667075,2026-09-11
2024-07,FULL,E,item,컴퓨터주변기기,1340198,2026-09-11
2024-08,D10,E,item,반도체,3478623,2026-09-11
2024-08,D20,E,item,반도체,6726551,2026-09-11
2024-08,FULL,E,item,반도체,12061638,2026-09-11
2024-08,D10,E,item,석유제품,1517540,2026-09-11
2024-08,D20,E,item,석유제품,2863981,2026-09-11
2024-08,FULL,E,item,석유제품,4416588,2026-09-11
2024-08,D10,E,item,철강제품,1063847,2026-09-11
2024-08,D20,E,item,철강제품,2286044,2026-09-11
2024-08,FULL,E,item,철강제품,4035867,2026-09-11
2024-08,D10,E,item,승용차,875451,2026-09-11
2024-08,D20,E,item,승용차,2278060,2026-09-11
2024-08,FULL,E,item,승용차,4876018,2026-09-11
2024-08,D10,E,item,선박,619461,2026-09-11
2024-08,D20,E,item,선박,1790615,2026-09-11
2024-08,FULL,E,item,선박,2730852,2026-09-11
2024-08,D10,E,item,무선통신기기,542079,2026-09-11
2024-08,D20,E,item,무선통신기기,1125303,2026-09-11
2024-08,FULL,E,item,무선통신기기,1784600,2026-09-11
2024-08,D10,E,item,자동차부품,403559,2026-09-11
2024-08,D20,E,item,자동차부품,1029232,2026-09-11
2024-08,FULL,E,item,자동차부품,1775009,2026-09-11
2024-08,D10,E,item,컴퓨터주변기기,300838,2026-09-11
2024-08,D20,E,item,컴퓨터주변기기,670859,2026-09-11
2024-08,FULL,E,item,컴퓨터주변기기,1640029,2026-09-11
2024-08,D10,E,item,정밀기기,244633,2026-09-11
2024-08,D20,E,item,정밀기기,513996,2026-09-11
2024-08,FULL,E,item,정밀기기,914610,2026-09-11
2024-08,D10,E,item,가전제품,216615,2026-09-11
2024-08,D20,E,item,가전제품,390489,2026-09-11
2024-08,FULL,E,item,가전제품,675842,2026-09-11
2023-09,D10,I,total,TOTAL,16489765,2026-09-11
2023-09,D20,I,total,TOTAL,36435998,2026-09-11
2023-09,FULL,I,total,TOTAL,50972525,2026-09-11
2023-10,D10,I,total,TOTAL,16927393,2026-09-11
2023-10,D20,I,total,TOTAL,37565671,2026-09-11
2023-10,FULL,I,total,TOTAL,53440582,2026-09-11
2023-11,D10,I,total,TOTAL,19956728,2026-09-11
2023-11,D20,I,total,TOTAL,35177065,2026-09-11
2023-11,FULL,I,total,TOTAL,51997805,2026-09-11
2023-12,D10,I,total,TOTAL,17136552,2026-09-11
2023-12,D20,I,total,TOTAL,36221007,2026-09-11
2023-12,FULL,I,total,TOTAL,53122854,2026-09-11
2024-01,D10,I,total,TOTAL,18491464,2026-09-11
2024-01,D20,I,total,TOTAL,35992875,2026-09-11
2024-01,FULL,I,total,TOTAL,54474611,2026-09-11
2024-02,D10,I,total,TOTAL,17054119,2026-09-11
2024-02,D20,I,total,TOTAL,32040356,2026-09-11
2024-02,FULL,I,total,TOTAL,48221860,2026-09-11
2024-03,D10,I,total,TOTAL,14828173,2026-09-11
2024-03,D20,I,total,TOTAL,34890400,2026-09-11
2024-03,FULL,I,total,TOTAL,52112905,2026-09-11
2024-04,D10,I,total,TOTAL,18467781,2026-09-11
2024-04,D20,I,total,TOTAL,38575924,2026-09-11
2024-04,FULL,I,total,TOTAL,54821181,2026-09-11
2024-05,D10,I,total,TOTAL,17334408,2026-09-11
2024-05,D20,I,total,TOTAL,33036932,2026-09-11
2024-05,FULL,I,total,TOTAL,53132937,2026-09-11
2024-06,D10,I,total,TOTAL,15410057,2026-09-11
2024-06,D20,I,total,TOTAL,34243160,2026-09-11
2024-06,FULL,I,total,TOTAL,49090193,2026-09-11
2024-07,D10,I,total,TOTAL,19642899,2026-09-11
2024-07,D20,I,total,TOTAL,37209823,2026-09-11
2024-07,FULL,I,total,TOTAL,53838742,2026-09-11
2024-08,D10,I,total,TOTAL,18378661,2026-09-11
2024-08,D20,I,total,TOTAL,34536928,2026-09-11
2024-08,FULL,I,total,TOTAL,54054894,2026-09-11
2023-09,D10,I,item,원유,2941030,2026-09-11
2023-09,D20,I,item,원유,5484553,2026-09-11
2023-09,FULL,I,item,원유,7510106,2026-09-11
2023-09,D10,I,item,반도체,1567496,2026-09-11
2023-09,D20,I,item,반도체,3788253,2026-09-11
2023-09,FULL,I,item,반도체,5258263,2026-09-11
2023-09,D10,I,item,석유제품,1060433,2026-09-11
2023-09,D20,I,item,석유제품,1660220,2026-09-11
2023-09,FULL,I,item,석유제품,2227779,2026-09-11
2023-09,D10,I,item,가스,934086,2026-09-11
2023-09,D20,I,item,가스,1587384,2026-09-11
2023-09,FULL,I,item,가스,2452050,2026-09-11
2023-09,D10,I,item,기계류,644706,2026-09-11
2023-09,D20,I,item,기계류,1573858,2026-09-11
2023-09,FULL,I,item,기계류,2199997,2026-09-11
2023-09,D10,I,item,정밀기기,416293,2026-09-11
2023-09,D20,I,item,정밀기기,959620,2026-09-11
2023-09,FULL,I,item,정밀기기,1314303,2026-09-11
2023-09,D10,I,item,반도체제조용장비,405097,2026-09-11
2023-09,D20,I,item,반도체제조용장비,928002,2026-09-11
2023-09,FULL,I,item,반도체제조용장비,1466154,2026-09-11
2023-09,D10,I,item,석탄,349632,2026-09-11
